  x        y       z         ux            uy          uz
16867.4   22391.7   0      -0.0854572   -0.0981556   0.0070487
16265.1   22391.6   0      -0.0857158   -0.0998208   0.0067528
15662.7   22391.6   0      -0.0858054   -0.101304   0.00642935
15060.3   22391.5   0      -0.0857233   -0.10257   0.00609501
14457.9   22391.5   0      -0.0854622   -0.103589   0.00574702
13855.5   22391.5   0      -0.0850087   -0.104334   0.00538677
13253.1   22391.5   0      -0.0843692   -0.104754   0.00502696
12650.7   22391.5   0      -0.0835413   -0.10482   0.00465708
12048.3   22391.5   0      -0.0825411   -0.104492   0.00429508
11445.8   22391.5   0      -0.0813738   -0.103755   0.00393364
10843.4   22391.5   0      -0.0800344   -0.102585   0.00356588
10241   22391.5   0      -0.078548   -0.100931   0.00322101
9638.62   22391.5   0      -0.076927   -0.0987718   0.00288134
9036.21   22391.5   0      -0.0752047   -0.0960873   0.00255977
8433.8   22391.5   0      -0.0733976   -0.0928832   0.00226237
7831.39   22391.5   0      -0.0715196   -0.0891508   0.0019802
7228.98   22391.5   0      -0.0696144   -0.0848564   0.00172423
6626.57   22391.5   0      -0.0677057   -0.0800269   0.00149025
6024.16   22391.5   0      -0.0658297   -0.0746767   0.001275
5421.75   22391.5   0      -0.0640271   -0.0688128   0.00108576
4819.34   22391.5   0      -0.0623188   -0.0624782   0.000904385
4216.93   22391.5   0      -0.0607334   -0.0556911   0.000744121
3614.52   22391.5   0      -0.0592925   -0.0484934   0.000607172
3012.11   22391.5   0      -0.0580287   -0.0409237   0.000495374
2409.7   22391.5   0      -0.0569719   -0.0330349   0.000400502
1807.3   22391.5   0      -0.0561141   -0.0249153   0.000295164
1204.89   22391.5   0      -0.0554868   -0.0165866   0.000209122
602.476   22391.5   0      -0.0551   -0.00812549   0.000117098
0.066266   22391.5   0      -0.0549749   0.000410888   4.80649e-05
-602.343   22391.5   0      -0.0551142   0.00894928   -2.24216e-05
-1204.75   22391.5   0      -0.0554965   0.0174042   -9.09555e-05
-1807.16   22391.5   0      -0.0561585   0.0257609   -0.000141054
-2409.57   22391.5   0      -0.0570507   0.0338907   -0.000231717
-3011.98   22391.5   0      -0.0581604   0.0417399   -0.000345628
-3614.39   22391.5   0      -0.0594705   0.0492821   -0.000470307
-4216.8   22391.5   0      -0.0609575   0.0564445   -0.000611681
-4819.21   22391.5   0      -0.0625799   0.0631761   -0.000784028
-5421.62   22391.5   0      -0.064312   0.0694549   -0.000978257
-6024.03   22391.5   0      -0.0661332   0.0752634   -0.00118191
-6626.44   22391.5   0      -0.0680028   0.0805591   -0.00140012
-7228.85   22391.5   0      -0.0699019   0.0853365   -0.00163772
-7831.26   22391.5   0      -0.0718046   0.0895788   -0.00188463
-8433.67   22391.5   0      -0.0736768   0.0932649   -0.00215859
-9036.08   22391.5   0      -0.0754843   0.0964047   -0.00246611
-9638.49   22391.5   0      -0.0771975   0.0990187   -0.00279593
-10240.9   22391.5   0      -0.0787996   0.101108   -0.00312663
-10843.3   22391.5   0      -0.0802724   0.102716   -0.00348442
-11445.7   22391.5   0      -0.0815953   0.103855   -0.00384619
-12048.1   22391.5   0      -0.0827612   0.104545   -0.0042136
-12650.5   22391.5   0      -0.0837448   0.104812   -0.00460659
-13252.9   22391.5   0      -0.0845417   0.10471   -0.00498863
-13855.4   22391.5   0      -0.0851519   0.104264   -0.00536189
-14457.8   22391.5   0      -0.0855838   0.103514   -0.00572103
-15060.2   22391.5   0      -0.0858371   0.102484   -0.00606767
-15662.6   22391.5   0      -0.0859135   0.101198   -0.00639435
-16265   22391.5   0      -0.0858126   0.0996972   -0.00671445
-16867.4   22391.5   0      -0.0855506   0.0980141   -0.00700612
-17469.8   22391.5   0      -0.0851311   0.0961711   -0.00728998
-18072.2   22391.5   0      -0.0845659   0.0941992   -0.00754575
-18674.6   22391.5   0      -0.083862   0.0921128   -0.0077909
-19277   22391.5   0      -0.0830343   0.0899475   -0.00800962
-19879.5   22391.5   0      -0.0820944   0.0877165   -0.00821699
-20482.1   22394.6   0      -0.0810221   0.0854152   -0.00839785
-21085.6   22401.6   0      -0.0798434   0.0830741   -0.00855414
-21686.8   22402.2   0      -0.078624   0.0807509   -0.00869432
-22342   22335.1   0      -0.0774987   0.0783951   -0.00881009
-22360.3   21687.3   0      -0.0801607   0.0800097   -0.00868092
-22358   21082   0      -0.0827465   0.0815638   -0.00852359
-22377.5   20476.1   0      -0.0852855   0.0829418   -0.00835529
-22386.4   19875.9   0      -0.0878377   0.0842776   -0.00816577
-22390.2   19275   0      -0.0904084   0.085551   -0.00794578
-22391.6   18673.5   0      -0.0929637   0.0867437   -0.00770953
-22391.9   18071.6   0      -0.0954964   0.0878208   -0.00742676
-22391.8   17469.6   0      -0.0979681   0.0887722   -0.00712408
-22391.7   16867.4   0      -0.100365   0.0895755   -0.00678765
-22391.6   16265.1   0      -0.10266   0.0902148   -0.00642931
-22391.6   15662.7   0      -0.104819   0.0906832   -0.00605878
-22391.5   15060.3   0      -0.106815   0.0909649   -0.00566671
-22391.5   14457.9   0      -0.108603   0.0910474   -0.00525142
-22391.5   13855.5   0      -0.110155   0.0909205   -0.00481098
-22391.5   13253.1   0      -0.111445   0.0905655   -0.00434419
-22391.5   12650.7   0      -0.112418   0.0899677   -0.00387483
-22391.5   12048.3   0      -0.11302   0.0891241   -0.00339485
-22391.5   11445.8   0      -0.113205   0.0880386   -0.00292583
-22391.5   10843.4   0      -0.112927   0.0867101   -0.00246058
-22391.5   10241   0      -0.112133   0.0851432   -0.00201486
-22391.5   9638.62   0      -0.110769   0.0833467   -0.0015723
-22391.5   9036.21   0      -0.108801   0.0813397   -0.00115858
-22391.5   8433.8   0      -0.106197   0.0791489   -0.000764173
-22391.5   7831.39   0      -0.102923   0.0767904   -0.000400515
-22391.5   7228.98   0      -0.0989289   0.07431   -9.2474e-05
-22391.5   6626.57   0      -0.0942097   0.0717471   0.000171872
-22391.5   6024.16   0      -0.0887697   0.0691336   0.000398018
-22391.5   5421.75   0      -0.0825843   0.0665238   0.000580171
-22391.5   4819.34   0      -0.0756594   0.06398   0.000700457
-22391.5   4216.93   0      -0.0680429   0.0615566   0.000779798
-22391.5   3614.52   0      -0.0597536   0.0593031   0.000813498
-22391.5   3012.11   0      -0.0508446   0.0572967   0.000775904
-22391.5   2409.7   0      -0.0414171   0.055583   0.00068217
-22391.5   1807.3   0      -0.0315678   0.0541896   0.000564924
-22391.5   1204.89   0      -0.0213619   0.0531789   0.000401201
-22391.5   602.476   0      -0.0109513   0.0525427   0.000240965
-22391.5   0.066266   0      -0.000399608   0.0523252   4.61379e-05
-22391.5   -602.343   0      0.0101513   0.0525207   -0.000157986
-22391.5   -1204.75   0      0.0206048   0.0531396   -0.000341544
-22391.5   -1807.16   0      0.0308168   0.0541559   -0.000490746
-22391.5   -2409.57   0      0.0406674   0.0555194   -0.000588964
-22391.5   -3011.98   0      0.0500912   0.057206   -0.000674811
-22391.5   -3614.39   0      0.0590141   0.0591972   -0.000733236
-22391.5   -4216.8   0      0.0673389   0.061448   -0.000756841
-22391.5   -4819.21   0      0.0749798   0.0638823   -0.000720103
-22391.5   -5421.62   0      0.0818929   0.066412   -0.00061048
-22391.5   -6024.03   0      0.0881223   0.0690252   -0.000460754
-22391.5   -6626.44   0      0.0935853   0.0716385   -0.000234388
-22391.5   -7228.85   0      0.0983243   0.074208   5.3932e-05
-22391.5   -7831.26   0      0.102339   0.0766989   0.000385131
-22391.5   -8433.67   0      0.105639   0.0790577   0.000772473
-22391.5   -9036.08   0      0.108259   0.0812519   0.00118066
-22391.5   -9638.49   0      0.110233   0.0832555   0.00160987
-22391.5   -10240.9   0      0.111602   0.0850535   0.0020551
-22391.5   -10843.3   0      0.112419   0.086626   0.00251916
-22391.5   -11445.7   0      0.112711   0.0879556   0.00298151
-22391.5   -12048.1   0      0.112555   0.0890437   0.00345359
-22391.5   -12650.5   0      0.111986   0.0898819   0.00393396
-22391.5   -13252.9   0      0.111061   0.0904765   0.00439666
-22391.5   -13855.4   0      0.109821   0.0908415   0.00484279
-22391.5   -14457.8   0      0.108305   0.0909808   0.00527012
-22391.5   -15060.2   0      0.106547   0.0909125   0.00567211
-22391.5   -15662.6   0      0.104565   0.0906321   0.00608066
-22391.5   -16265   0      0.102428   0.090162   0.00646155
-22391.5   -16867.4   0      0.100158   0.0895149   0.00682439
-22391.5   -17469.8   0      0.0977853   0.0887037   0.00716018
-22391.5   -18072.2   0      0.095335   0.087752   0.00745195
-22391.5   -18674.6   0      0.0928349   0.0866915   0.00772306
-22391.5   -19277   0      0.0902774   0.0854954   0.00796476
-22391.5   -19879.5   0      0.087713   0.0842106   0.00818119
-22394.6   -20482.1   0      0.0851229   0.08282   0.00837383
-22401.6   -21085.6   0      0.0825513   0.0813358   0.00853476
-22402.2   -21686.8   0      0.0800129   0.0798239   0.00869012
-22335.1   -22342   0      0.0774491   0.0783956   0.00882506
-21687.3   -22360.3   0      0.078778   0.0808824   0.00869318
-21082   -22358   0      0.0800319   0.083246   0.00855193
-20476.1   -22377.5   0      0.0811066   0.0855437   0.00839259
-19875.9   -22386.4   0      0.0821118   0.0877985   0.00822094
-19275   -22390.2   0      0.0830368   0.0900175   0.00803258
-18673.5   -22391.6   0      0.0838607   0.0921908   0.00782379
-18071.6   -22391.9   0      0.0845715   0.0942823   0.00757641
-17469.6   -22391.8   0      0.0851398   0.0962581   0.00732238
-16867.4   -22391.7   0      0.0855661   0.098103   0.00704747
-16265.1   -22391.6   0      0.0858368   0.0997954   0.0067465
-15662.7   -22391.6   0      0.0859364   0.10131   0.00641786
-15060.3   -22391.5   0      0.0858575   0.102607   0.00608422
-14457.9   -22391.5   0      0.0855976   0.103654   0.00573844
-13855.5   -22391.5   0      0.0851567   0.104409   0.00538513
-13253.1   -22391.5   0      0.0845333   0.104846   0.00501947
-12650.7   -22391.5   0      0.0837235   0.104934   0.00465505
-12048.3   -22391.5   0      0.0827384   0.104638   0.00430139
-11445.8   -22391.5   0      0.081604   0.10393   0.0039479
-10843.4   -22391.5   0      0.0803014   0.102805   0.00357942
-10241   -22391.5   0      0.0788369   0.10123   0.00320853
-9638.62   -22391.5   0      0.0772358   0.0991603   0.00286262
-9036.21   -22391.5   0      0.0755241   0.0965567   0.00253149
-8433.8   -22391.5   0      0.0737226   0.0934191   0.00221194
-7831.39   -22391.5   0      0.0718484   0.0897541   0.00191497
-7228.98   -22391.5   0      0.0699337   0.0855539   0.00163513
-6626.57   -22391.5   0      0.0680088   0.080797   0.00138887
-6024.16   -22391.5   0      0.066112   0.0754898   0.00117434
-5421.75   -22391.5   0      0.0642746   0.0696593   0.000989344
-4819.34   -22391.5   0      0.0625387   0.0633307   0.000834384
-4216.93   -22391.5   0      0.0609385   0.0565529   0.000691949
-3614.52   -22391.5   0      0.0594741   0.0493933   0.000544323
-3012.11   -22391.5   0      0.0581722   0.0418652   0.000417295
-2409.7   -22391.5   0      0.057059   0.0339963   0.000310824
-1807.3   -22391.5   0      0.0561837   0.0258387   0.00024148
-1204.89   -22391.5   0      0.0555429   0.0174978   0.000152567
-602.476   -22391.5   0      0.0551437   0.00904644   7.04067e-05
-0.066266   -22391.5   0      0.0549858   0.000508777   -1.66413e-05
602.343   -22391.5   0      0.0550874   -0.00807158   -7.86551e-05
1204.75   -22391.5   0      0.0554697   -0.0166057   -0.000108394
1807.16   -22391.5   0      0.0561052   -0.0249752   -0.000176121
2409.57   -22391.5   0      0.0569721   -0.0331325   -0.000268406
3011.98   -22391.5   0      0.0580532   -0.0410169   -0.000375366
3614.39   -22391.5   0      0.0593288   -0.0485835   -0.000498653
4216.8   -22391.5   0      0.0607956   -0.0558052   -0.000634888
4819.21   -22391.5   0      0.0624179   -0.0626072   -0.000783415
5421.62   -22391.5   0      0.0641606   -0.0689554   -0.000973143
6024.03   -22391.5   0      0.0659801   -0.0748079   -0.00118355
6626.44   -22391.5   0      0.0678592   -0.080165   -0.00142303
7228.85   -22391.5   0      0.0697486   -0.0849776   -0.00167538
7831.26   -22391.5   0      0.071664   -0.0892943   -0.00192717
8433.67   -22391.5   0      0.0735485   -0.0930476   -0.00221739
9036.08   -22391.5   0      0.0753705   -0.0962387   -0.00252943
9638.49   -22391.5   0      0.0770888   -0.0988807   -0.00287432
10240.9   -22391.5   0      0.0787013   -0.101015   -0.00321126
10843.3   -22391.5   0      0.080173   -0.102641   -0.00355481
11445.7   -22391.5   0      0.0815048   -0.103806   -0.00390411
12048.1   -22391.5   0      0.0826766   -0.104534   -0.00426091
12650.5   -22391.5   0      0.0836817   -0.104854   -0.00461559
13252.9   -22391.5   0      0.0845095   -0.104798   -0.00498975
13855.4   -22391.5   0      0.0851446   -0.104388   -0.0053525
14457.8   -22391.5   0      0.085597   -0.103667   -0.00571036
15060.2   -22391.5   0      0.0858716   -0.10267   -0.00605243
15662.6   -22391.5   0      0.0859661   -0.101421   -0.00637697
16265   -22391.5   0      0.0858818   -0.0999353   -0.00668381
16867.4   -22391.5   0      0.0856354   -0.0982604   -0.00697951
17469.8   -22391.5   0      0.0852327   -0.0964372   -0.00725981
18072.2   -22391.5   0      0.0846775   -0.0944739   -0.00751137
18674.6   -22391.5   0      0.0839853   -0.0923937   -0.0077561
19277   -22391.5   0      0.0831755   -0.0902353   -0.00795493
19877.3   -22394.9   0      0.0822334   -0.0880099   -0.00815901
20461.9   -22408.4   0      0.081151   -0.0857415   -0.00834671
21039.8   -22392.2   0      0.0801551   -0.0835717   -0.00849374
21638.2   -22379   0      0.0790052   -0.0812925   -0.00863006
21885.7   -21923.4   0      0.080508   -0.0816485   -0.00858411
21837   -21395.5   0      0.0829915   -0.0833514   -0.00843438
21838.5   -20783.3   0      0.0857714   -0.0850489   -0.00824843
21853.4   -20174.4   0      0.0885257   -0.0865956   -0.00805287
21864   -19571.9   0      0.091261   -0.0880488   -0.00781971
21868.7   -18971.5   0      0.0940182   -0.0894389   -0.00756806
21870.1   -18370.9   0      0.096767   -0.0907424   -0.0072971
21870.4   -17769.7   0      0.0994827   -0.091935   -0.00698243
21870.3   -17168   0      0.102155   -0.092994   -0.00663453
21870.1   -16566   0      0.104757   -0.0938941   -0.00626008
21870   -15963.8   0      0.107227   -0.0946207   -0.00586972
21869.9   -15361.5   0      0.109569   -0.0951586   -0.00545215
21869.9   -14759.1   0      0.11174   -0.0955008   -0.00500465
21869.8   -14156.7   0      0.113706   -0.0956242   -0.0045292
21869.8   -13554.3   0      0.115431   -0.0955012   -0.0040258
21869.8   -12951.9   0      0.116857   -0.0951185   -0.00351135
21869.8   -12349.5   0      0.117912   -0.0944834   -0.0030105
21869.8   -11747.1   0      0.118561   -0.0935933   -0.0024978
21869.8   -11144.7   0      0.118766   -0.0924268   -0.00196732
21869.8   -10542.2   0      0.118449   -0.090999   -0.00143202
21869.8   -9939.84   0      0.117595   -0.0892851   -0.000899724
21869.8   -9337.43   0      0.116123   -0.0873064   -0.0003981
21869.8   -8735.02   0      0.113968   -0.0850977   4.71269e-05
21869.8   -8132.61   0      0.111111   -0.0826711   0.000454963
21869.8   -7530.2   0      0.107476   -0.0800773   0.000818159
21869.8   -6927.79   0      0.103079   -0.0773342   0.00113482
21869.8   -6325.38   0      0.0978634   -0.0744978   0.00138673
21869.8   -5722.97   0      0.0918091   -0.0716226   0.00158318
21869.8   -5120.56   0      0.0849218   -0.0687675   0.00167957
21869.8   -4518.15   0      0.0772112   -0.0660109   0.00169678
21869.8   -3915.74   0      0.0687122   -0.0634264   0.00162975
21869.8   -3313.33   0      0.0595043   -0.0610704   0.00148992
21869.8   -2710.92   0      0.0496569   -0.0589913   0.00131599
21869.8   -2108.51   0      0.0392406   -0.0572843   0.00107241
21869.8   -1506.1   0      0.0284399   -0.055987   0.000805715
21869.8   -903.694   0      0.0173586   -0.0551051   0.000587992
21869.8   -301.284   0      0.00611233   -0.0546368   0.000366137
21869.8   301.125   0      -0.00520692   -0.0545935   0.000125914
21869.8   903.535   0      -0.016533   -0.0550291   -0.000166953
21869.8   1505.94   0      -0.0276998   -0.0559489   -0.000458307
21869.8   2108.35   0      -0.0385053   -0.0572893   -0.000692591
21869.8   2710.76   0      -0.0488552   -0.0589992   -0.000882284
21869.8   3313.17   0      -0.0586472   -0.0610178   -0.00103789
21869.8   3915.58   0      -0.0678295   -0.063338   -0.00115774
21869.8   4517.99   0      -0.0763117   -0.0658645   -0.00121689
21869.8   5120.4   0      -0.0840467   -0.0685511   -0.00124138
21869.8   5722.81   0      -0.0909788   -0.0713606   -0.00120914
21869.8   6325.22   0      -0.0970741   -0.074202   -0.00107654
21869.8   6927.63   0      -0.102349   -0.0770349   -0.000880991
21869.8   7530.04   0      -0.106776   -0.0797651   -0.000591206
21869.8   8132.45   0      -0.110414   -0.0823554   -0.000239724
21869.8   8734.86   0      -0.113297   -0.0847736   0.000144642
21869.8   9337.27   0      -0.115463   -0.0869745   0.000595165
21869.8   9939.68   0      -0.116983   -0.0889457   0.00104459
